matrix,scaling_type,read_mode,mpi_ranks,omp_threads,status,spmv_total_p90_ms,spmv_comm_p90_ms,spmv_comp_p90_ms,gflops,dist_sum_mb,iter_sum_mb,nnz_min,nnz_avg,nnz_max
matrices/strong/thermal2.mtx,strong,parallel,2,1,OK,19.560,2.626,15.984,0.877350,130.925,18.590,4290060,4290156.50,4290253
matrices/strong/thermal2.mtx,strong,parallel,4,1,OK,19.936,4.449,10.336,0.860792,130.925,49.171,2144684,2145078.25,2145380
matrices/strong/thermal2.mtx,strong,parallel,8,1,OK,29.100,7.059,9.548,0.589718,130.925,78.333,1072141,1072539.12,1072881
matrices/strong/thermal2.mtx,strong,parallel,16,1,OK,39.536,9.403,9.584,0.434048,130.925,95.634,535921,536269.56,536849
matrices/strong/thermal2.mtx,strong,parallel,32,1,OK,25.998,6.835,3.672,0.660066,130.925,104.016,267739,268134.78,268491
matrices/strong/thermal2.mtx,strong,parallel,64,1,OK,16.088,7.706,4.368,1.066688,130.925,108.074,133797,134067.39,134391
matrices/strong/thermal2.mtx,strong,parallel,128,1,OK,385.650,384.287,0.646,0.044498,130.925,110.122,66822,67033.70,67251
matrices/strong/thermal2.mtx,strong,root,1,1,OK,18.436,0.002,18.434,0.930812,130.925,0.000,8580313,8580313.00,8580313
matrices/strong/thermal2.mtx,strong,root,2,1,OK,19.572,2.630,16.010,0.876805,130.925,18.590,4290060,4290156.50,4290253
matrices/strong/thermal2.mtx,strong,root,4,1,OK,19.912,4.716,10.074,0.861813,130.925,49.171,2144684,2145078.25,2145380
matrices/strong/thermal2.mtx,strong,root,8,1,OK,29.484,7.068,8.917,0.582026,130.925,78.333,1072141,1072539.12,1072881
matrices/strong/thermal2.mtx,strong,root,16,1,OK,39.347,9.292,9.906,0.436134,130.925,95.634,535921,536269.56,536849
matrices/strong/thermal2.mtx,strong,root,32,1,OK,26.118,7.041,3.657,0.657053,130.925,104.016,267739,268134.78,268491
matrices/strong/thermal2.mtx,strong,root,64,1,OK,18.702,16.503,1.752,0.917569,130.925,108.074,133797,134067.39,134391
matrices/strong/thermal2.mtx,strong,root,128,1,OK,270.229,269.277,0.659,0.063504,130.925,110.122,66822,67033.70,67251
matrices/strong/poisson.mtx,strong,mpiio,1,1,OK,0.398,0.000,0.398,1.771965,5.383,0.000,352762,352762.00,352762
matrices/strong/poisson.mtx,strong,mpiio,2,1,OK,0.281,0.015,0.260,2.507774,5.383,0.206,176364,176380.50,176397
matrices/strong/poisson.mtx,strong,mpiio,4,1,OK,0.164,0.028,0.126,4.294858,5.383,0.615,88080,88189.75,88316
matrices/strong/poisson.mtx,strong,mpiio,8,1,OK,0.143,0.046,0.083,4.940106,5.383,1.348,43946,44094.38,44248
matrices/strong/poisson.mtx,strong,mpiio,16,1,OK,0.096,0.051,0.029,7.379193,5.382,2.340,21898,22046.69,22318
matrices/strong/poisson.mtx,strong,mpiio,32,1,OK,0.163,0.140,0.015,4.319607,5.382,3.321,10847,11022.88,11189
matrices/strong/poisson.mtx,strong,mpiio,64,1,OK,0.342,0.327,0.009,2.061785,5.382,4.083,5332,5510.94,5716
matrices/strong/poisson.mtx,strong,mpiio,128,1,OK,861.981,861.943,0.015,0.000818,5.381,4.593,2582,2754.97,2936
matrices/strong/poisson.mtx,strong,parallel,1,1,OK,0.410,0.000,0.410,1.720455,5.383,0.000,352762,352762.00,352762
matrices/strong/poisson.mtx,strong,parallel,2,1,OK,0.284,0.015,0.264,2.480454,5.383,0.206,176364,176381.00,176398
matrices/strong/poisson.mtx,strong,parallel,4,1,OK,0.165,0.024,0.132,4.263951,5.383,0.615,88081,88190.50,88317
matrices/strong/poisson.mtx,strong,parallel,8,1,OK,0.114,0.037,0.059,6.190758,5.383,1.348,43948,44095.25,44248
matrices/strong/poisson.mtx,strong,parallel,16,1,OK,0.092,0.042,0.036,7.706203,5.383,2.340,21899,22047.62,22320
matrices/strong/poisson.mtx,strong,parallel,32,1,OK,0.170,0.149,0.013,4.150326,5.383,3.322,10848,11023.81,11192
matrices/strong/poisson.mtx,strong,parallel,64,1,OK,0.311,0.299,0.008,2.267573,5.383,4.084,5332,5511.91,5718
matrices/strong/poisson.mtx,strong,parallel,128,1,OK,839.932,839.895,0.014,0.000840,5.383,4.594,2583,2755.95,2938
matrices/strong/poisson.mtx,strong,root,1,1,OK,0.386,0.000,0.386,1.826656,5.383,0.000,352762,352762.00,352762
matrices/strong/poisson.mtx,strong,root,2,1,OK,0.311,0.015,0.291,2.265836,5.383,0.206,176364,176381.00,176398
matrices/strong/poisson.mtx,strong,root,4,1,OK,0.166,0.025,0.132,4.257816,5.383,0.615,88081,88190.50,88317
matrices/strong/poisson.mtx,strong,root,8,1,OK,0.116,0.045,0.059,6.063898,5.383,1.348,43948,44095.25,44248
matrices/strong/poisson.mtx,strong,root,16,1,OK,0.095,0.049,0.031,7.435131,5.383,2.340,21899,22047.62,22320
matrices/strong/poisson.mtx,strong,root,32,1,OK,0.166,0.143,0.016,4.239516,5.383,3.322,10848,11023.81,11192
matrices/strong/poisson.mtx,strong,root,64,1,OK,0.337,0.321,0.011,2.094255,5.383,4.084,5332,5511.91,5718
matrices/strong/poisson.mtx,strong,root,128,1,OK,920.841,920.834,0.004,0.000766,5.383,4.594,2583,2755.95,2938
matrices/strong/amazon0312.mtx,strong,mpiio,1,1,OK,8.970,0.001,8.969,0.713586,48.835,0.000,3200440,3200440.00,3200440
matrices/strong/amazon0312.mtx,strong,mpiio,2,1,OK,7.992,0.745,7.011,0.800932,48.835,5.426,1599149,1600219.50,1601290
matrices/strong/amazon0312.mtx,strong,mpiio,4,1,OK,5.707,1.226,3.854,1.121578,48.835,13.331,799019,800109.25,801025
matrices/strong/amazon0312.mtx,strong,mpiio,8,1,OK,6.550,2.139,3.072,0.977256,48.835,22.540,399178,400054.12,400685
matrices/strong/amazon0312.mtx,strong,mpiio,16,1,OK,7.770,3.066,2.949,0.823784,48.835,30.584,199549,200026.56,200526
matrices/strong/amazon0312.mtx,strong,mpiio,32,1,OK,16.828,2.025,0.980,0.380377,48.834,36.916,99501,100012.91,100553
matrices/strong/amazon0312.mtx,strong,mpiio,64,1,OK,3.541,2.384,0.471,1.807375,48.834,41.444,49603,50005.95,50538
matrices/strong/amazon0312.mtx,strong,mpiio,128,1,OK,15.671,15.571,0.046,0.408445,48.833,44.456,24599,25002.52,25417
matrices/strong/amazon0312.mtx,strong,parallel,1,1,OK,8.768,0.001,8.767,0.730060,48.835,0.000,3200440,3200440.00,3200440
matrices/strong/amazon0312.mtx,strong,parallel,2,1,OK,7.680,0.640,6.801,0.833480,48.835,5.426,1599149,1600220.00,1601291
matrices/strong/amazon0312.mtx,strong,parallel,4,1,OK,5.639,1.283,3.756,1.135190,48.835,13.331,799021,800110.00,801026
matrices/strong/amazon0312.mtx,strong,parallel,8,1,OK,6.434,2.196,2.959,0.994858,48.835,22.540,399179,400055.00,400685
matrices/strong/amazon0312.mtx,strong,parallel,16,1,OK,7.795,3.108,2.918,0.821117,48.835,30.584,199550,200027.50,200527
matrices/strong/amazon0312.mtx,strong,parallel,32,1,OK,17.118,2.015,14.233,0.373922,48.835,36.916,99501,100013.75,100557
matrices/strong/amazon0312.mtx,strong,parallel,64,1,OK,3.237,2.201,0.540,1.977697,48.835,41.444,49603,50006.88,50540
matrices/strong/amazon0312.mtx,strong,parallel,128,1,OK,15.383,15.274,0.047,0.416101,48.835,44.458,24600,25003.44,25418
matrices/strong/amazon0312.mtx,strong,root,1,1,OK,8.568,0.001,8.567,0.747043,48.835,0.000,3200440,3200440.00,3200440
matrices/strong/amazon0312.mtx,strong,root,2,1,OK,7.610,0.641,6.737,0.841105,48.835,5.426,1599149,1600220.00,1601291
matrices/strong/amazon0312.mtx,strong,root,4,1,OK,5.629,1.302,3.723,1.137209,48.835,13.331,799021,800110.00,801026
matrices/strong/amazon0312.mtx,strong,root,8,1,OK,6.362,2.173,2.924,1.006042,48.835,22.540,399179,400055.00,400685
matrices/strong/amazon0312.mtx,strong,root,16,1,OK,7.785,3.183,2.867,0.822223,48.835,30.584,199550,200027.50,200527
matrices/strong/amazon0312.mtx,strong,root,32,1,OK,16.884,1.995,0.975,0.379107,48.835,36.916,99501,100013.75,100557
matrices/strong/amazon0312.mtx,strong,root,64,1,OK,13.044,11.050,0.865,0.490719,48.835,41.444,49603,50006.88,50540
matrices/strong/amazon0312.mtx,strong,root,128,1,OK,501.137,500.806,0.146,0.012773,48.835,44.458,24600,25003.44,25418
matrices/strong/ecology2.mtx,strong,mpiio,1,1,OK,5.983,0.001,5.982,1.669964,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,mpiio,2,1,OK,9.095,2.129,6.155,1.098571,76.233,15.259,2497992,2497994.50,2497997
matrices/strong/ecology2.mtx,strong,mpiio,4,1,OK,10.493,2.895,5.409,0.952247,76.233,30.487,1248493,1248996.25,1249497
matrices/strong/ecology2.mtx,strong,mpiio,8,1,OK,10.086,3.064,4.874,0.990717,76.233,30.487,623744,624497.25,624749
matrices/strong/ecology2.mtx,strong,mpiio,16,1,OK,13.402,4.135,5.555,0.745583,76.232,45.776,311871,312247.88,312374
matrices/strong/ecology2.mtx,strong,mpiio,32,1,OK,17.597,15.104,1.914,0.567811,76.232,60.973,155932,156123.16,156188
matrices/strong/ecology2.mtx,strong,mpiio,64,1,OK,7.247,3.719,2.106,1.378798,76.231,60.973,77965,78060.81,78094
matrices/strong/ecology2.mtx,strong,mpiio,128,1,OK,14.180,14.009,0.119,0.704640,76.230,60.972,38980,39029.62,39049
matrices/strong/ecology2.mtx,strong,parallel,1,1,OK,6.077,0.001,6.076,1.644280,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,parallel,2,1,OK,9.011,2.100,6.088,1.108920,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,parallel,4,1,OK,10.532,3.060,5.230,0.948713,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,parallel,8,1,OK,9.958,3.058,4.865,1.003458,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,parallel,16,1,OK,13.284,4.161,5.448,0.752170,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,parallel,32,1,OK,17.289,14.928,1.889,0.577933,76.233,60.974,155934,156124.72,156188
matrices/strong/ecology2.mtx,strong,parallel,64,1,OK,14.604,13.921,0.264,0.684213,76.233,60.974,77966,78062.36,78094
matrices/strong/ecology2.mtx,strong,parallel,128,1,OK,14.249,14.079,0.118,0.701248,76.233,60.974,38981,39031.18,39049
matrices/strong/ecology2.mtx,strong,root,1,1,OK,6.099,0.001,6.098,1.638366,76.233,0.000,4995991,4995991.00,4995991
matrices/strong/ecology2.mtx,strong,root,2,1,OK,9.158,2.165,6.168,1.091107,76.233,15.259,2497994,2497995.50,2497997
matrices/strong/ecology2.mtx,strong,root,4,1,OK,10.600,2.988,5.387,0.942653,76.233,30.487,1248496,1248997.75,1249498
matrices/strong/ecology2.mtx,strong,root,8,1,OK,9.844,2.746,5.005,1.015026,76.233,30.487,623746,624498.88,624750
matrices/strong/ecology2.mtx,strong,root,16,1,OK,13.210,4.352,5.229,0.756378,76.233,45.776,311872,312249.44,312375
matrices/strong/ecology2.mtx,strong,root,32,1,OK,17.666,15.270,1.925,0.565594,76.233,60.974,155934,156124.72,156188
matrices/strong/ecology2.mtx,strong,root,64,1,OK,7.278,3.606,2.242,1.372819,76.233,60.974,77966,78062.36,78094
matrices/strong/ecology2.mtx,strong,root,128,1,OK,14.258,14.110,0.093,0.700803,76.233,60.974,38981,39031.18,39049
matrices/strong/webbase-1M.mtx,strong,mpiio,1,1,OK,6.162,0.001,6.161,1.007897,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,mpiio,2,1,OK,5.197,0.258,4.894,1.195060,47.387,1.163,1540872,1552767.50,1564663
matrices/strong/webbase-1M.mtx,strong,mpiio,4,1,OK,3.664,0.366,3.190,1.694932,47.387,3.147,764903,776383.25,782681
matrices/strong/webbase-1M.mtx,strong,mpiio,8,1,OK,4.002,0.574,3.206,1.552044,47.387,6.169,377397,388191.12,393896
matrices/strong/webbase-1M.mtx,strong,mpiio,16,1,OK,4.587,0.904,3.313,1.354002,47.386,10.329,184051,194095.06,200898
matrices/strong/webbase-1M.mtx,strong,mpiio,32,1,OK,15.055,0.754,14.024,0.412556,47.386,15.601,91344,97047.03,103327
matrices/strong/webbase-1M.mtx,strong,mpiio,64,1,OK,2.660,1.399,0.898,2.335120,47.386,20.900,43806,48523.03,54169
matrices/strong/webbase-1M.mtx,strong,mpiio,128,1,OK,11.023,10.912,0.077,0.563441,47.385,24.758,21210,24261.07,29736
matrices/strong/webbase-1M.mtx,strong,parallel,1,1,OK,6.120,0.001,6.119,1.014926,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,parallel,2,1,OK,5.123,0.308,4.770,1.212413,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,parallel,4,1,OK,3.661,0.359,3.211,1.696589,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,parallel,8,1,OK,3.956,0.490,3.254,1.570102,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,parallel,16,1,OK,4.615,0.881,3.368,1.345964,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,parallel,32,1,OK,14.266,0.565,13.614,0.435390,47.387,15.601,91345,97048.00,103329
matrices/strong/webbase-1M.mtx,strong,parallel,64,1,OK,11.089,10.025,0.708,0.560131,47.387,20.900,43806,48524.00,54173
matrices/strong/webbase-1M.mtx,strong,parallel,128,1,OK,25.989,12.874,13.090,0.238990,47.387,24.759,21211,24262.00,29739
matrices/strong/webbase-1M.mtx,strong,root,1,1,OK,6.025,0.001,6.023,1.030911,47.387,0.000,3105536,3105536.00,3105536
matrices/strong/webbase-1M.mtx,strong,root,2,1,OK,5.150,0.243,4.860,1.206126,47.387,1.163,1540872,1552768.00,1564664
matrices/strong/webbase-1M.mtx,strong,root,4,1,OK,3.738,0.382,3.265,1.661424,47.387,3.147,764903,776384.00,782683
matrices/strong/webbase-1M.mtx,strong,root,8,1,OK,3.944,0.533,3.194,1.574943,47.387,6.169,377397,388192.00,393896
matrices/strong/webbase-1M.mtx,strong,root,16,1,OK,4.665,0.920,3.439,1.331313,47.387,10.329,184051,194096.00,200900
matrices/strong/webbase-1M.mtx,strong,root,32,1,OK,12.420,11.124,1.061,0.500098,47.387,15.601,91345,97048.00,103329
matrices/strong/webbase-1M.mtx,strong,root,64,1,OK,13.858,0.605,13.196,0.448184,47.387,20.900,43806,48524.00,54173
matrices/strong/webbase-1M.mtx,strong,root,128,1,OK,17.011,16.909,0.076,0.365128,47.387,24.759,21211,24262.00,29739
matrices/weak/poisson_weak_1.mtx,weak,mpiio,1,1,OK,0.073,0.001,0.072,2.015514,1.122,0.000,73522,73522.00,73522
matrices/weak/poisson_weak_2.mtx,weak,mpiio,2,1,OK,0.147,0.043,0.096,1.855639,2.079,0.300,68132,68132.50,68133
matrices/weak/poisson_weak_4.mtx,weak,mpiio,4,1,OK,0.246,0.124,0.093,2.214836,4.162,1.799,68182,68185.50,68187
matrices/weak/poisson_weak_8.mtx,weak,mpiio,8,1,OK,0.367,0.188,0.121,3.008952,8.434,4.851,69090,69093.62,69098
matrices/weak/poisson_weak_16.mtx,weak,mpiio,16,1,OK,2.081,1.038,0.480,1.053409,16.728,14.325,68515,68517.50,68521
matrices/weak/poisson_weak_32.mtx,weak,mpiio,32,1,OK,13.988,13.582,0.280,0.313341,33.441,23.987,68485,68487.09,68489
matrices/weak/poisson_weak_64.mtx,weak,mpiio,64,1,OK,14.679,13.715,0.751,0.604572,67.708,58.003,69329,69333.02,69338
matrices/weak/poisson_weak_128.mtx,weak,mpiio,128,1,OK,17.896,17.011,0.744,1.010371,137.955,118.195,70626,70632.91,70638
matrices/weak/poisson_weak_1.mtx,weak,parallel,1,1,OK,0.065,0.001,0.064,2.250902,1.122,0.000,73522,73522.00,73522
matrices/weak/poisson_weak_2.mtx,weak,parallel,2,1,OK,0.137,0.040,0.090,1.987983,2.079,0.300,68133,68133.50,68134
matrices/weak/poisson_weak_4.mtx,weak,parallel,4,1,OK,0.257,0.129,0.097,2.126356,4.162,1.799,68186,68186.50,68187
matrices/weak/poisson_weak_8.mtx,weak,parallel,8,1,OK,0.341,0.188,0.106,3.242596,8.434,4.851,69094,69095.38,69099
matrices/weak/poisson_weak_16.mtx,weak,parallel,16,1,OK,2.095,1.081,0.525,1.046363,16.728,14.326,68517,68519.12,68522
matrices/weak/poisson_weak_32.mtx,weak,parallel,32,1,OK,2.232,1.196,0.573,1.963768,33.442,23.987,68487,68488.69,68489
matrices/weak/poisson_weak_64.mtx,weak,parallel,64,1,OK,14.574,13.562,0.796,0.608939,67.710,58.004,69333,69334.78,69338
matrices/weak/poisson_weak_128.mtx,weak,parallel,128,1,OK,17.965,17.115,0.712,1.006533,137.958,118.198,70631,70634.54,70638
matrices/weak/poisson_weak_1.mtx,weak,root,1,1,OK,0.070,0.001,0.069,2.097780,1.122,0.000,73522,73522.00,73522
matrices/weak/poisson_weak_2.mtx,weak,root,2,1,OK,0.133,0.038,0.089,2.044885,2.079,0.300,68133,68133.50,68134
matrices/weak/poisson_weak_4.mtx,weak,root,4,1,OK,0.255,0.136,0.091,2.140280,4.162,1.799,68186,68186.50,68187
matrices/weak/poisson_weak_8.mtx,weak,root,8,1,OK,0.339,0.187,0.106,3.265431,8.434,4.851,69094,69095.38,69099
matrices/weak/poisson_weak_16.mtx,weak,root,16,1,OK,2.092,1.062,0.561,1.048271,16.728,14.326,68517,68519.12,68522
matrices/weak/poisson_weak_32.mtx,weak,root,32,1,OK,13.921,13.478,0.278,0.314862,33.442,23.987,68487,68488.69,68489
matrices/weak/poisson_weak_64.mtx,weak,root,64,1,OK,14.480,13.540,0.789,0.612920,67.710,58.004,69333,69334.78,69338
matrices/weak/poisson_weak_128.mtx,weak,root,128,1,OK,18.470,17.676,0.649,0.979027,137.958,118.198,70631,70634.54,70638
